n,t
40417,2.012899888
40449,2.013760310
40481,2.011162120
40513,2.001378929
40545,2.004674886
40577,2.011903599
40609,2.013750801
40641,2.024819812
40673,2.020637436
40705,2.035013069
40737,2.033543299
40769,2.030430453
40801,2.033062202
40833,2.037480879
40865,2.038573064
40897,2.039170214
40929,2.037676394
40961,2.043274402
40993,2.051830749
41025,2.059302415
41057,2.058159218
41089,2.061790969
41121,2.064390587
41153,2.065118128
41185,2.068985290
41217,2.074237375
41249,2.074799845
41281,2.077248383
41313,2.093372473
41345,2.094301017
41377,2.095286379
41409,2.099675046
41441,2.101402188
41473,2.126265113
41505,2.120598282
41537,2.117100082
41569,2.117932994
41601,2.123390122
41633,2.127581876
41665,2.130138265
41697,2.136076957
41729,2.138356604
41761,2.142292215
41793,2.148442640
41825,2.149502144
41857,2.154325695
41889,2.167251285
41921,2.156396454
41953,2.154399628
41985,2.176386525
42017,2.182151686
42049,2.163899543
42081,2.181448518
42113,2.173273622
42145,2.186704347
42177,2.188687080
42209,2.191027968
42241,2.203295371
42273,2.190551592
42305,2.197543683
42337,2.192590549
42369,2.200210827
42401,2.204086999
42433,2.202258905
42465,2.206493880
42497,2.207443404
42529,2.211064103
42561,2.236005400
42593,2.218189260
42625,2.226704228
42657,2.216132478
42689,2.232569262
42721,2.228532927
42753,2.236906303
42785,2.249028116
42817,2.247512214
42849,2.246626570
42881,2.246028408
42913,2.243776811
42945,2.261319025
42977,2.272948003
43009,2.271864916
43041,2.277426945
43073,2.289010682
43105,2.285606183
43137,2.280868691
43169,2.302867590
43201,2.298429150
43233,2.302963178
43265,2.288347019
43297,2.297317341
43329,2.300217663
43361,2.303106046
43393,2.309681353
43425,2.327327570
43457,2.326045732
43489,2.323976405
43521,2.324480134
43553,2.326479908
43585,2.334498650
43617,2.347018227
43649,2.352153721
43681,2.336646342
43713,2.339092960
43745,2.345611028
43777,2.350288208
43809,2.349399063
43841,2.355680478
43873,2.355098057
43905,2.349374254
43937,2.347275097
43969,2.362602272
44001,2.362533294
44033,2.362269035
44065,2.379327727
44097,2.376320241
44129,2.387487455
44161,2.390040753
44193,2.394425260
44225,2.398695546
44257,2.397134014
44289,2.391635394
44321,2.413938297
44353,2.408495198
44385,2.409821634
44417,2.409430014
44449,2.412824541
44481,2.418251408
44513,2.416680936
44545,2.421274085
44577,2.444092764
44609,2.417057680
44641,2.423010163
44673,2.423931145
44705,2.427600415
44737,2.434597848
44769,2.439380199
44801,2.457730023
44833,2.456664506
44865,2.454016704
44897,2.460200598
44929,2.464096330
44961,2.464462997
44993,2.462936606
45025,2.472247001
45057,2.473250125
45089,2.476771272
45121,2.478569884
45153,2.481627538
45185,2.484562460
45217,2.486306290
45249,2.493166763
45281,2.497578268
45313,2.500170738
45345,2.501060441
45377,2.505162025
45409,2.505330220
45441,2.510520454
45473,2.512169893
45505,2.511624372
45537,2.519038128
45569,2.526008881
45601,2.527317187
45633,2.532439801
45665,2.535416474
45697,2.538975214
45729,2.543779393
45761,2.549735656
45793,2.561665889
45825,2.580625109
45857,2.571744303
45889,2.579970730
45921,2.581962992
45953,2.600294609
45985,2.584915178
46017,2.587466457
46049,2.586376998
46081,2.604995577
46113,2.597920921
46145,2.608123755
46177,2.605764265
46209,2.618653526
46241,2.621456137
46273,2.618417310
46305,2.634755066
46337,2.639241223
46369,2.629355058
46401,2.634767425
46433,2.630969831
46465,2.633575890
46497,2.634658594
46529,2.630570357
46561,2.631802921
46593,2.647013836
46625,2.639428074
46657,2.641998772
46689,2.645377539
46721,2.648766956
46753,2.653118602
46785,2.660756131
46817,2.680733003
46849,2.664863978
46881,2.673320625
46913,2.688781602
46945,2.679656384
46977,2.683626377
47009,2.685640251
47041,2.688236299
47073,2.693534575
47105,2.703301085
47137,2.703802603
47169,2.707906037
47201,2.710545247
47233,2.703826403
47265,2.705219499
47297,2.709744427
47329,2.722650588
47361,2.724577531
47393,2.728182050
47425,2.737425605
47457,2.742006973
47489,2.747022887
47521,2.747313512
47553,2.752693829
47585,2.758809223
47617,2.763310510
47649,2.766004560
47681,2.786800510
47713,2.779949515
47745,2.783908457
47777,2.788803949
47809,2.793666101
47841,2.794539972
47873,2.796782338
47905,2.810078492
47937,2.797825973
47969,2.797431063
48001,2.803127602
48033,2.806902583
48065,2.814426181
48097,2.814498184
48129,2.816990182
48161,2.827121956
48193,2.830737175
48225,2.826610596
48257,2.830868551
48289,2.834817263
48321,2.834042019
48353,2.836264243
48385,2.833010474
48417,2.845075687
48449,2.840328382
48481,2.849485756
48513,2.862211277
48545,2.865270219
48577,2.870616446
48609,2.874046342
48641,2.880390889
48673,2.887292440
48705,2.885363244
48737,2.896049093
48769,2.889899284
48801,2.892455093
48833,2.899282354
48865,2.898431367
48897,2.902185198
48929,2.904430473
48961,2.906722048
48993,2.904428648
49025,2.916557192
49057,2.919170401
49089,2.947559458
49121,2.978071587
49153,2.995617805
49185,3.002473395
49217,3.011302187
49249,3.011077898
49281,3.018799588
49313,3.026673850
49345,3.038885375
49377,3.037500922
49409,3.033458245
49441,3.045344646
49473,3.037934315
49505,3.043802376
49537,3.052948900
49569,3.058134335
49601,3.064634463
49633,3.065996430
49665,3.073530977
49697,3.079668311
49729,3.042060806
49761,3.042113709
